Page_link,Title,Page_info,Story
https://www.almasryalyoum.com/news/details/11,"<undetected_chromedriver.webelement.WebElement (session=""832e20736059528abe48dd9acb79b17a"", element=""97ADAE119C8FADDD464C2405066EDABE_element_12"")>",الثلاثاء 07-09-2010 15:11 | كتب: إفي |,"ذكر تقرير إخباري اليوم الثلاثاء، أن «باستيان شفاينشتايجر» نجم وسط المنتخب الألماني وبايرن ميونخ قد ينضم إلى ريال مدريد الإسباني الموسم القادم مقابل 30 مليون يورو.
أخبار متعلقة
باستيان شفاينشتايجر: لم أعد أطيق اسم «شفاينى»
باستيان شفاينشتايجر: لم أعد أطيق اسم «شفاينى»
باستيان شفاينشتايجر: لم أعد أطيق اسم «شفاينى»

وأشارت صحيفة (بيلد) الألمانية في عددها اليوم، إلى أن البرتغالي جوزيه مورينيو المدير الفني للفريق الملكي مازال متمسكا بالتعاقد مع شفاينشتايجر الموسم المقبل بأي ثمن.

وتعليقا على هذا الخبر استشهدت صحيفة (ماركا) الإسبانية، بالتصريحات التي أدلى بها مورينيو الشهر الماضي وأكد فيها ""شفاينشتايجر لاعب رائع كنت أرغب في التعاقد معه ليكون معنا الموسم الحالي ولكننا لم نتمكن من ذلك، إلا أنه سيصبح معنا العام المقبل"".

يشار إلى أن شفاينشتايجر تألق في مونديال جنوب أفريقيا مع الماكينات، وعلى الرغم من صغر سنه (25 عاما) إلا أنه شارك مع منتخب بلاده في بطولتين لكأس العالم، كما أنه مرتبط بعقد مع بايرن ميونخ حتى يونيو 2012."
https://www.almasryalyoum.com/news/details/12,"<undetected_chromedriver.webelement.WebElement (session=""832e20736059528abe48dd9acb79b17a"", element=""97ADAE119C8FADDD464C2405066EDABE_element_12"")>",الثلاثاء 07-09-2010 15:11 | كتب: إفي |,"ذكر تقرير إخباري اليوم الثلاثاء، أن «باستيان شفاينشتايجر» نجم وسط المنتخب الألماني وبايرن ميونخ قد ينضم إلى ريال مدريد الإسباني الموسم القادم مقابل 30 مليون يورو.
أخبار متعلقة
باستيان شفاينشتايجر: لم أعد أطيق اسم «شفاينى»
باستيان شفاينشتايجر: لم أعد أطيق اسم «شفاينى»
باستيان شفاينشتايجر: لم أعد أطيق اسم «شفاينى»

وأشارت صحيفة (بيلد) الألمانية في عددها اليوم، إلى أن البرتغالي جوزيه مورينيو المدير الفني للفريق الملكي مازال متمسكا بالتعاقد مع شفاينشتايجر الموسم المقبل بأي ثمن.

وتعليقا على هذا الخبر استشهدت صحيفة (ماركا) الإسبانية، بالتصريحات التي أدلى بها مورينيو الشهر الماضي وأكد فيها ""شفاينشتايجر لاعب رائع كنت أرغب في التعاقد معه ليكون معنا الموسم الحالي ولكننا لم نتمكن من ذلك، إلا أنه سيصبح معنا العام المقبل"".

يشار إلى أن شفاينشتايجر تألق في مونديال جنوب أفريقيا مع الماكينات، وعلى الرغم من صغر سنه (25 عاما) إلا أنه شارك مع منتخب بلاده في بطولتين لكأس العالم، كما أنه مرتبط بعقد مع بايرن ميونخ حتى يونيو 2012."
https://www.almasryalyoum.com/news/details/13,"<undetected_chromedriver.webelement.WebElement (session=""832e20736059528abe48dd9acb79b17a"", element=""97ADAE119C8FADDD464C2405066EDABE_element_12"")>",الثلاثاء 07-09-2010 15:11 | كتب: إفي |,"ذكر تقرير إخباري اليوم الثلاثاء، أن «باستيان شفاينشتايجر» نجم وسط المنتخب الألماني وبايرن ميونخ قد ينضم إلى ريال مدريد الإسباني الموسم القادم مقابل 30 مليون يورو.
أخبار متعلقة
باستيان شفاينشتايجر: لم أعد أطيق اسم «شفاينى»
باستيان شفاينشتايجر: لم أعد أطيق اسم «شفاينى»
باستيان شفاينشتايجر: لم أعد أطيق اسم «شفاينى»

وأشارت صحيفة (بيلد) الألمانية في عددها اليوم، إلى أن البرتغالي جوزيه مورينيو المدير الفني للفريق الملكي مازال متمسكا بالتعاقد مع شفاينشتايجر الموسم المقبل بأي ثمن.

وتعليقا على هذا الخبر استشهدت صحيفة (ماركا) الإسبانية، بالتصريحات التي أدلى بها مورينيو الشهر الماضي وأكد فيها ""شفاينشتايجر لاعب رائع كنت أرغب في التعاقد معه ليكون معنا الموسم الحالي ولكننا لم نتمكن من ذلك، إلا أنه سيصبح معنا العام المقبل"".

يشار إلى أن شفاينشتايجر تألق في مونديال جنوب أفريقيا مع الماكينات، وعلى الرغم من صغر سنه (25 عاما) إلا أنه شارك مع منتخب بلاده في بطولتين لكأس العالم، كما أنه مرتبط بعقد مع بايرن ميونخ حتى يونيو 2012."
https://www.almasryalyoum.com/news/details/14,"<undetected_chromedriver.webelement.WebElement (session=""832e20736059528abe48dd9acb79b17a"", element=""3C9D3D97CD2DF0E14909AD50CE08E53A_element_14"")>",الأحد 14-03-2010 15:45 | كتب: الألمانية د.ب.أ |,"على الرغم من انشغاله الكبير بمشروعي فيلمين إلا أن الممثل الأمريكي الشهير «كيفين كوستنر»، البالغ من العمر (55 عاماً)، يقوم حالياً بجولة موسيقية في ألمانيا مع فريقه modern west.
أخبار متعلقة
«كيفن كوستنر» يبحث مع فرقته للروك عن علاقة جديدة مع الجمهور
«كيفن كوستنر» يصور فيلمه الجديد Learning Italian بين ميونخ وصقلية
«زياد الرحباني» يشدو لأول مرة على نهر النيل
وقال الممثل والمخرج الشهير في تصريحات له، ""أحب الحفلات المباشرة""، وأكد «كوستنر» أهمية التواصل المباشر مع الجماهير وقال، ""أهتم كثيراً بالناس الذين يشاهدوني هذه الليلة، جمهوري .. ما يقوله هؤلاء الناس لي أهم من كل شيء آخر"".
ويصف النقاد الموسيقى التي يقدمها «كوستنر» والتي تتراوح بين الروك آند رول و موسيقى الريف بأنها ""تجربة موسيقية تستحق الاستماع إليها"".
وأضاف «كوستنر»، ""يرى أبنائي وأصدقائي أني طبيعي ولكن الشيئ غير الطبيعي الوحيد هو هذا العدد الكبير من المعجبين"".
 "
https://www.almasryalyoum.com/news/details/15,"<undetected_chromedriver.webelement.WebElement (session=""832e20736059528abe48dd9acb79b17a"", element=""3C9D3D97CD2DF0E14909AD50CE08E53A_element_14"")>",الأحد 14-03-2010 15:45 | كتب: الألمانية د.ب.أ |,"على الرغم من انشغاله الكبير بمشروعي فيلمين إلا أن الممثل الأمريكي الشهير «كيفين كوستنر»، البالغ من العمر (55 عاماً)، يقوم حالياً بجولة موسيقية في ألمانيا مع فريقه modern west.
أخبار متعلقة
«كيفن كوستنر» يبحث مع فرقته للروك عن علاقة جديدة مع الجمهور
«كيفن كوستنر» يصور فيلمه الجديد Learning Italian بين ميونخ وصقلية
«زياد الرحباني» يشدو لأول مرة على نهر النيل
وقال الممثل والمخرج الشهير في تصريحات له، ""أحب الحفلات المباشرة""، وأكد «كوستنر» أهمية التواصل المباشر مع الجماهير وقال، ""أهتم كثيراً بالناس الذين يشاهدوني هذه الليلة، جمهوري .. ما يقوله هؤلاء الناس لي أهم من كل شيء آخر"".
ويصف النقاد الموسيقى التي يقدمها «كوستنر» والتي تتراوح بين الروك آند رول و موسيقى الريف بأنها ""تجربة موسيقية تستحق الاستماع إليها"".
وأضاف «كوستنر»، ""يرى أبنائي وأصدقائي أني طبيعي ولكن الشيئ غير الطبيعي الوحيد هو هذا العدد الكبير من المعجبين"".
 "
https://www.almasryalyoum.com/news/details/16,"<undetected_chromedriver.webelement.WebElement (session=""832e20736059528abe48dd9acb79b17a"", element=""2F59D54B151585CC2F309707E16E8BEB_element_17"")>",الجمعة 19-02-2010 15:57 | كتب: إفي |,"فاز الملحن الكولومبي «كاميلو سانابريا» بجائزة ""منتدى المواهب"" Talent Campus التي تقام بالتوازي مع مهرجان برلين السينمائي. ووصفت لجنة التحكيم الموسيقى التصويرية التي يقدمها «سانابريا» للشاشة الفضية بالـ""أعمال المليئة بالفانتازيا التي تعكس شخصيته التي تتمتع بالتدقيق في أقل التفاصيل"".

وستسمح الجائزة للملحن الكولومبي (34 عاما) باستخدام واحد من أفضل ستوديوهات الصوتيات بلوس أنجلوس لمدة أسبوع كامل.

وتضم النسخة الثامنة من منتدى المواهب 350 من الشبان الذين ينتظر لهم النقاد مستقبلا باهرا في صناعة السينما على مستوى العالم بين مخرجين ومصورين وملحنين.

يذكر أن جائزة المركز الثاني فاز بها الألماني «ألكسندر كومليوف».
  أخبار متعلقة
«ليدي جاجا» تفوز بثلاث جوائز بمهرجان«بريت» فى لندن
لاعب التنس «نادال» يظهر في أحدث أغنيات «شاكيرا»
معرض فني لخيالات « فيديريكو فيلليني» في برشلونة"
https://www.almasryalyoum.com/news/details/17,"<undetected_chromedriver.webelement.WebElement (session=""832e20736059528abe48dd9acb79b17a"", element=""B3351EC6BC76B2974B845B04409673C5_element_20"")>",الخميس 18-02-2010 17:02 | كتب: أ.ش.أ |,"حصلت مغنية البوب الأمريكية «ليدي جاجا» على لقب ""أفضل مغنية دولية"" و ""أفضل مغنية صاعدة"" فيما حصد ألبومها ""الشهيرة"" جائزة ""أفضل ألبوم دولي خلال حفل توزيع جوائز «بريت» الموسيقية الذي أقيم بالعاصمة البريطانية لندن.

ونال مغني الراب الأمريكي «جاي زي» على جائزة ""أفضل مغنى دولي""، في حين فاز «ديزي
راسكال» بجائزة ""أفضل مغنى بريطاني""، وفازت «ليلي آلان» بجائزة ""أفضل مغنية بريطانية""، في حين حصلت فرقة «جاي إل إس»  المشاركة فى برنامج «إكس فاكتور» على جائزة ""أفضل فرقة بريطانية صاعدة"".

وحصد ألبوم فرقة الروك البريطانية «أوازيس»، لقب ""أفضل ألبوم خلال السنوات الـ30 الماضية""، فيما فاز المغني البريطاني «روبي ويليام» بجائزة فخرية عن مساهمته الكبيرة في عالم الموسيقى.
  أخبار متعلقة
لاعب التنس «نادال» يظهر في أحدث أغنيات «شاكيرا»
«توت عنخ آمون» توفي بسبب هشاشة العظام والملاريا
معرض فني لخيالات « فيديريكو فيلليني» في برشلونة"
https://www.almasryalyoum.com/news/details/18,"<undetected_chromedriver.webelement.WebElement (session=""832e20736059528abe48dd9acb79b17a"", element=""38F48DFE630691AEADFA22C18795AF82_element_23"")>",الأربعاء 17-02-2010 17:29 | كتب: إفي |,"حملت أحدث أغنيات النجمة الكولومبية «شاكيرا» مفاجأة من العيار الثقيل حين ظهر في تصويرها لاعب التنس الإسباني «رفائيل نادال» المصنف الأول سابقا بين اللاعبين المحترفين.
وذكرت صحيفة «ماركا» الإسبانية الرياضية اليوم الأربعاء أن تصوير الأغنية التي تحمل اسم ""غجري "" أو قد تم في مدينة برشلونة لمدة يوم ونصف اليوم بحضور «نادال» الذي انتشرت مؤخرا شائعات حول علاقته بالمطربة الشهيرة.
ومن المعروف أن المطرب الإسباني «إنريكي إجلسياس» سبق واستغل شهرة نجوم التنس في أغنية له بعنوان ""اهرب"" أو حيث ظهرت برفقته النجمة الروسية «أنا كورنيكوفا» التي ابتعدت بعدها عن الملاعب وارتبطت به مباشرة.
ويمر «نادال» حاليا بواحدة من أسوأ فتراته الرياضية، حيث خسر صدارة التصنيف العالمي وتراجع إلى المركز الرابع وهو ما برره لاحقا بالإصابات وانخفاض معنوياته بسبب انفصال والديه.
 "
https://www.almasryalyoum.com/news/details/19,"<undetected_chromedriver.webelement.WebElement (session=""832e20736059528abe48dd9acb79b17a"", element=""CAE24744173B3B76FC6D236B115352C7_element_26"")>",الأربعاء 17-02-2010 14:59 | كتب: أ.ف.ب |,"كشفت دراسة حديثة أن الفرعون الشاب «توت عنخ آمون» الذي ظل سبب وفاته لغزا لسنوات طويلة هو ابن الفرعون اخناتون وانه توفي نتيجة مرض وراثي في العظام، إضافة إلى إصابته ملاريا. وقد توفي توت عنخ آمون في سن مبكرة جدا ولم يكن يتجاوز التاسعة عشرة في العام 1324 قبل الميلاد.
وقال«زاهي حواس» أمين المجلس الأعلى للآثار والمشرف على الدراسة إنه لم يكن لتوت عنخ امون وريث ما دفع علماء الآثار المصرية إلى الاعتقاد بان مرضا وراثيا لدى السلالة الثامنة عشرة هو سبب وفاته في هذه السن بعد تسع سنوات من تربعه على عرش مصر.

وأضاف أن الباحثون اعتمدوا على التصوير بالأشعة وتحليل الحمض النووي لهذه الدراسة التي تم أجراءها على 16 مومياء.. 11 منها تعود للعائلة الملكية ومن بينها مومياء لتوت عنخ آمون. وقد أجريت هذه الدراسة بين 2007 و2009 وكان هدفها اكتشاف نسب «توت عنخ آمون» والبحث عن خصائص مرضية وراثية لديه، وتمكن العلماء بالتالي من التعرف على والد الفرعون وهو الملك «اخناتون» زوج الملكة الشهيرة نفرتيتي.
وتشترك المومياء أن في خصائص فريدة عدة في الشكل كما أن صاحبيهما يحملان فئة الدم نفسها. واستنتج الباحثون أيضا أن والدة الفرعون الشاب هي صاحبة المومياء «كي في 35 اي ال» التي يرجح أنها أخت والده والتي لا يزال اسمها مجهولا، فقد بين التحليل الوراثي وجود علاقة قربى بين الأبوين، حيث كان الزواج بين الإخوة شائعا في مصر القديمة، كما تعرفوا أيضا على جدته الملكة تاي والدة اخناتون.
ويقول «حواس» في الدراسة التي تنشرها مجلة الجمعية الطبية الأميركية ""جاما"" أن ""النتائج تدفعنا للاعتقاد بان قصورا في الدورة الدموية في أنسجة العظام أضعفتها، بالإضافة الى إصابته بالملاريا هو السبب المرجح للوفاة""، وذلك اثر كسر في عظم الساق. واجري هذا التشخيص بعد أن أظهرت التحاليل الجينية سلسلة من التشوهات لدى عائلة «توت عنخ امون» بينها مرض كوهلر الذي يدمر الخلايا العظمية، وكان الفرعون الشاب يعاني من تشوه ولادي في القدمين يعرف باسم التفاف القدم أو حدف القدم تكون فيه كعب القدم وأصابعها معقوفة إلى الداخل.
وكشفت تحاليل الحمض النووي عن وجود ثلاث جينات متصلة بطفيليات تسبب الملاريا لدى أربع مومياءات من بينها مومياء «توت عنخ آمون». وأوضح الباحثون ان ""ما عثر عليه في مقبرة «توت عنخ آمون» يعزز هذه الفرضية بما في ذلك عصي وصيدلية لحياته الثانية"".
وتنفي هذه الدراسة كل النظريات التي تقول ان توت عنخ آمون أو أي فرد آخر من العائلة المالكة كان يعاني من تثدي الرجال او من متلازمة مارفان وهي مرض جيني نادر يسبب توسع الابهر. ويجزم المشرفون على الدراسة انه ""من غير المحتمل أن يكون مظهر توت عنخ آمون أو أخناتون غريبا او مخنثا"".
 "
https://www.almasryalyoum.com/news/details/20,"<undetected_chromedriver.webelement.WebElement (session=""832e20736059528abe48dd9acb79b17a"", element=""CAE24744173B3B76FC6D236B115352C7_element_26"")>",الأربعاء 17-02-2010 14:59 | كتب: أ.ف.ب |,"كشفت دراسة حديثة أن الفرعون الشاب «توت عنخ آمون» الذي ظل سبب وفاته لغزا لسنوات طويلة هو ابن الفرعون اخناتون وانه توفي نتيجة مرض وراثي في العظام، إضافة إلى إصابته ملاريا. وقد توفي توت عنخ آمون في سن مبكرة جدا ولم يكن يتجاوز التاسعة عشرة في العام 1324 قبل الميلاد.
وقال«زاهي حواس» أمين المجلس الأعلى للآثار والمشرف على الدراسة إنه لم يكن لتوت عنخ امون وريث ما دفع علماء الآثار المصرية إلى الاعتقاد بان مرضا وراثيا لدى السلالة الثامنة عشرة هو سبب وفاته في هذه السن بعد تسع سنوات من تربعه على عرش مصر.

وأضاف أن الباحثون اعتمدوا على التصوير بالأشعة وتحليل الحمض النووي لهذه الدراسة التي تم أجراءها على 16 مومياء.. 11 منها تعود للعائلة الملكية ومن بينها مومياء لتوت عنخ آمون. وقد أجريت هذه الدراسة بين 2007 و2009 وكان هدفها اكتشاف نسب «توت عنخ آمون» والبحث عن خصائص مرضية وراثية لديه، وتمكن العلماء بالتالي من التعرف على والد الفرعون وهو الملك «اخناتون» زوج الملكة الشهيرة نفرتيتي.
وتشترك المومياء أن في خصائص فريدة عدة في الشكل كما أن صاحبيهما يحملان فئة الدم نفسها. واستنتج الباحثون أيضا أن والدة الفرعون الشاب هي صاحبة المومياء «كي في 35 اي ال» التي يرجح أنها أخت والده والتي لا يزال اسمها مجهولا، فقد بين التحليل الوراثي وجود علاقة قربى بين الأبوين، حيث كان الزواج بين الإخوة شائعا في مصر القديمة، كما تعرفوا أيضا على جدته الملكة تاي والدة اخناتون.
ويقول «حواس» في الدراسة التي تنشرها مجلة الجمعية الطبية الأميركية ""جاما"" أن ""النتائج تدفعنا للاعتقاد بان قصورا في الدورة الدموية في أنسجة العظام أضعفتها، بالإضافة الى إصابته بالملاريا هو السبب المرجح للوفاة""، وذلك اثر كسر في عظم الساق. واجري هذا التشخيص بعد أن أظهرت التحاليل الجينية سلسلة من التشوهات لدى عائلة «توت عنخ امون» بينها مرض كوهلر الذي يدمر الخلايا العظمية، وكان الفرعون الشاب يعاني من تشوه ولادي في القدمين يعرف باسم التفاف القدم أو حدف القدم تكون فيه كعب القدم وأصابعها معقوفة إلى الداخل.
وكشفت تحاليل الحمض النووي عن وجود ثلاث جينات متصلة بطفيليات تسبب الملاريا لدى أربع مومياءات من بينها مومياء «توت عنخ آمون». وأوضح الباحثون ان ""ما عثر عليه في مقبرة «توت عنخ آمون» يعزز هذه الفرضية بما في ذلك عصي وصيدلية لحياته الثانية"".
وتنفي هذه الدراسة كل النظريات التي تقول ان توت عنخ آمون أو أي فرد آخر من العائلة المالكة كان يعاني من تثدي الرجال او من متلازمة مارفان وهي مرض جيني نادر يسبب توسع الابهر. ويجزم المشرفون على الدراسة انه ""من غير المحتمل أن يكون مظهر توت عنخ آمون أو أخناتون غريبا او مخنثا"".
 "
https://www.almasryalyoum.com/news/details/21,"<undetected_chromedriver.webelement.WebElement (session=""832e20736059528abe48dd9acb79b17a"", element=""8C170BDA4083A44E13BCC93E5F9E8CE7_element_29"")>",الجمعة 26-02-2010 17:22 | كتب: إفي |,"يصور النجم الأمريكي «كيفن كوستنر» أحدث أفلامه ""Learning Italian"" أو ""تعلم الإيطالية"" الصيف القادم بين ميونخ وصقلية. واختار الإنتاج أن تكون الاستوديوهات السينمائية في مدينة «جيسيلجاستيج» الألمانية في ولاية بافاريا، المقر الرئيسي لتصوير الفيلم ولتنفيذ المؤثرات الخاصة وأعمال ما بعد الإنتاج.
وسيشارك في تمويل الفيلم، الذي تبلغ تكلفته 35 مليون يورو ويخرجه «كيفين رينولدز»، صندوق «بافاريا» للسينما. ويعد هذا العمل هو التعاون الرابع بين «كيفين كوستنر»، و«كيفن رينولدز» اللذان عملا من قبل في أفلام «فاندانجو» (1984)، و«روبن هود» (1991)، و""Waterworld"" أو ""عالم الماء"" (1995)، والذي يعد واحداً من الإخفاقات الكبيرة في السينما التجارية بسبب الأرباح الضئيلة التي حصدها برغم ميزانيته الباهظة.
وتدور أحداث «تعلم الإيطالية» في قالب كوميدي حول عميل من وكالة الاستخبارات الأمريكية CIA، وآخر من جهاز الاستخبارات السوفيتي KGB، يرفضان ترك إيطاليا عندما يتلقيان أمراً من أجهزتهما بالعودة إلى بلادهما.
 "
https://www.almasryalyoum.com/news/details/22,"<undetected_chromedriver.webelement.WebElement (session=""832e20736059528abe48dd9acb79b17a"", element=""0638850304B423A532C608869A5BE4A4_element_32"")>",الجمعة 12-03-2010 14:49 | كتب: رويترز |,"تراقصت مياه نهر النيل طرباً بشدو الموسيقار اللبناني الشهير «زياد الرحباني» واستمتع معه كثير من المصريين للمرة الأولى وجها لوجه وليس عبر الأثير أو شاشات التلفزيون.
أخبار متعلقة
«زياد رحباني»: التفتنا للسياسة دون حساب حجم الخسائر التي تكبدناها
أقام «الرحباني» البالغ من العمر (54 عاماً)، والذي ينتمي لأسرة عشقت الفن والموسيقى، حفله مساء أمس الخميس بقاعة النهر المطلة على النيل بساقية الصاوي بالزمالك في افتتاح الدورة الثانية لمهرجان القاهرة للجاز، فهو ابن «فيروز» ذات الصوت الملائكي والشهرة العالمية ووالده عاصي «الرحباني» أحد الأخوين «الرحباني» رائدي الموسيقى والمسرح الغنائي اللبناني.
وتعد هذه هي المرة الأولى التي يزور فيها «الرحباني»، الذي يرى بعض النقاد في أعماله ""تسجيلا لكل هموم الوطن العربي""، مصر التي انطلق منها كثير من الفنانين العرب نحو الشهرة.
وقدم «الرحباني» في الحفل الذي حضره أكثر من ألفي شخص واستمر نحو ساعتين العديد من أعماله الشهيرة التي تنوعت ما بين موسيقى جاز بحتة وأعمال غنائية على أنغام الجاز أداها كل من المغني المصري الشاب «هاني عادل» والمغنية السورية الشابة «منال سمعان» وكلاهما لاقى استحساناً كبيراً من الجمهور.
ولا تحظى موسيقى الجاز بشعبية كبيرة في مصر والعالم العربي بشكل عام حيث تطغى ثقافة الأغنية والطرب على ذهن المتلقي وهو ما بدا جلياً في الحفل من تفاعل الجمهور مع الأغاني بقدر أكبر من تفاعله مع المقطوعات الموسيقية.
ومن المقطوعات الموسيقية الشهيرة التي عزفها الرحباني وفرقته «هدوء نسبي»، و«العقل زينة» وغيرهما، وكان «الرحباني» يعزف على البيانو، لكنه ضم آلات موسيقية شرقية إلى فرقته خلال الحفل مثل القانون، الذي أضفى على الحفل سحراً خاصاً نابعاً من قلب الشرق.
ومن الأغاني التي لحنها زياد وقدمت في حفله «معلومات مش أكيدة»، و«للأفضل انك تحتشمي»، و«بلا ولا شي»، و«روح خبر عني».
وكانت «فيروز» الغائب الحاضر في الحفل الذي تضمن العديد من الأغاني الفيروزية الرائعة التي تجاوب الجمهور معها بدرجة كبيرة جداً ورددها مع «منال سمعان» و«هاني عادل» مثل «تلفن عياش»، و«ليلي ليلي ليلي يــا ليل»، و«بكتب اسمك يا حبيبي»، و«سهار بعد سهار» التي لحنها الموسيقار المصري الراحل «محمد عبد الوهاب».
وشارك «زياد» بالغناء في أغنية واحدة فقط هي «بما إنو» وذلك بعد إلحاح شديد من الجمهور الذي كانت أغلبيته العظمى من الشباب. وفي نهاية الحفل كرم القائمون على المهرجان «زياد الرحباني» "" لدوره في إثراء الفن العربي"" وأهدوه تميمة المهرجان.
وضمت فرقة «الرحباني» التي أحيت الحفل عازفين من مصر، ولبنان، وسوريا، وهولندا، وفرنسا، وبلغاريا، وسويسرا، وروسيا، وروسيا البيضاء.
وواجه الحفل المكتظ عن آخره بالجمهور بعض المشاكل التنظيمية قبل بدايته بسبب الازدحام الشديد. وسارع «محمد عبد المنعم الصاوي» مدير ساقية الصاوي لتقديم الاعتذار للحضور عن هذا الزحام وبرر ذلك بكثرة الطلب على التذاكر الأمر الذي دفع إدارة المهرجان لإعادة فتح باب حجز التذاكر أكثر من مرة لإتاحة الفرصة لأكبر عدد لمتابعة هذا الحدث الفني والثقافي ""التاريخي"" على حد وصفه.
وقال «عمرو صلاح» صاحب فرقة «افتكاسات» للجاز ومنظم المهرجان، عن زيارة «الرحباني» الأولى لمصر ومشاركته بالمهرجان، ""زيارة «زياد الرحباني» هي زيارة عزيزة جداً وجاءت بعد طول غياب .. وهي فرصة كبيرة وعظيمة للمهرجان، ""المهرجان نال شرف دعوة فنان كبير وعظيم يمثل ذاكرة التاريخ العربي .. سجل «زياد الرحباني» في أعماله كل هموم الوطن العربي"".
ويرى بعض الموسيقيين ومن بينهم المصري «فتحي سلامة» الذي يصنف على أنه موسيقي جاز أنه لا توجد موسيقى جاز حقيقية سواء في مصر أو العالم العربي، فيما أبدى «صلاح» رفضه الشديد لوجهة النظر هذه، وقال، ""هذا الكلام غير سليم.. هناك أكثر من فرقة جاز مصرية عظيمة تمثل مصر في المهرجانات الدولية ، وقال ""المهرجانات الدولية لا تعرف الواسطة واختيار فرق مصرية وعربية للمشاركة في هذه المهرجانات يعني اعترافها بوجود جاز في مصر والعالم العربي.""
وحظيت زيارة «الرحباني» الأولى لمصر باهتمام وحفاوة إعلامية واسعة، ودعا الشاعر العامي الكبير «أحمد فؤاد نجم» لمنح الرحباني الجنسية المصرية، وقال «الرحباني» عن هذه الدعوة مازحاً ""لم أصدق. لم أقم في مصر إلا ساعات فهل سأحصل على الجنسية بهذه السهولة؟"".
وكما كان الحال مع والدته لم تكن القاهرة محطة انطلاق له نحو الشهرة على الصعيد العربي مثلما حدث مع كثير من الفنانين العرب إذا كانت بيروت هي قاعدة انطلاقهما، وكانت عاصمة المعز مجرد محطة عابرة لـ«فيروز»، ولم تقم فيروز سوى ثلاث حفلات في القاهرة كان أولها بحديقة الأندلس عام 1976 ، فيما أقامت حفلان على مسرح الصوت والضوء تحت سفح الهرم عام 1989 .
ولا تقتصر موهبة «الرحباني» الابن على الموسيقى والتلحين بل بدأ حياته شاعراً كما له عدة تجارب في التأليف المسرحي .. وهو مولع بالسياسة وهو عضو بالحزب الشيوعي اللبناني، كما عمل بالصحافة وكتب في أكثر من جريدة لبنانية منها النداء، والنهار، والأخبار.
وإلى جانب «الرحباني» يكرم مهرجان القاهرة للجاز خلال فعاليات دورته الثانية التي تقام في الفترة من 11 إلى 15 مارس الحالي الموسيقار الأسباني «كارلوس بنافنت» والموسيقار المصري «عمر خيرت» الذي يختتم عروض المهرجان، ويتوقع المنظمون أن يتابع المهرجان 10 آلاف متفرج.
كما يستضيف المهرجان عدداً كبيراً من فرق الجاز المصرية والأجنبية من الولايات المتحدة، والنمسا، وكوريا الجنوبية، واليابان، وأسبانيا، وهولندا، وألمانيا، وفرنسا.
 "
